match_id,game_creation,game_duration,queue_id,blue_win,blue_top_champion_id,blue_top_champion_name,blue_top_riot_id,blue_top_puuid,blue_top_rank_numeric,blue_top_recent_wr,blue_top_mastery,blue_jungle_champion_id,blue_jungle_champion_name,blue_jungle_riot_id,blue_jungle_puuid,blue_jungle_rank_numeric,blue_jungle_recent_wr,blue_jungle_mastery,blue_mid_champion_id,blue_mid_champion_name,blue_mid_riot_id,blue_mid_puuid,blue_mid_rank_numeric,blue_mid_recent_wr,blue_mid_mastery,blue_adc_champion_id,blue_adc_champion_name,blue_adc_riot_id,blue_adc_puuid,blue_adc_rank_numeric,blue_adc_recent_wr,blue_adc_mastery,blue_support_champion_id,blue_support_champion_name,blue_support_riot_id,blue_support_puuid,blue_support_rank_numeric,blue_support_recent_wr,blue_support_mastery,blue_avg_rank,blue_avg_recent_wr,blue_avg_mastery,red_top_champion_id,red_top_champion_name,red_top_riot_id,red_top_puuid,red_top_rank_numeric,red_top_recent_wr,red_top_mastery,red_jungle_champion_id,red_jungle_champion_name,red_jungle_riot_id,red_jungle_puuid,red_jungle_rank_numeric,red_jungle_recent_wr,red_jungle_mastery,red_mid_champion_id,red_mid_champion_name,red_mid_riot_id,red_mid_puuid,red_mid_rank_numeric,red_mid_recent_wr,red_mid_mastery,red_adc_champion_id,red_adc_champion_name,red_adc_riot_id,red_adc_puuid,red_adc_rank_numeric,red_adc_recent_wr,red_adc_mastery,red_support_champion_id,red_support_champion_name,red_support_riot_id,red_support_puuid,red_support_rank_numeric,red_support_recent_wr,red_support_mastery,red_avg_rank,red_avg_recent_wr,red_avg_mastery
EUN1_3931494727,1774823809576,2091,420,0,17,Teemo,ŚruboWkrętoNator#008,fG6zuN776HdShGrW_LrI6CeWHSaf0D3tReM7KT_qg_0Sh5HzTTt0mxzxZFir70GE-nl32xM_iR74RA,0.0,0.6,88097,200,Belveth,batmanz pabianic#5606,6Ao7ft099EFuxBdoJCPwvL6mNHcp_tatfTvH4VLF3fMNnFx5RI7BjqoCc3isLCXzJdUS79NTBg0-tQ,0.0,0.4,9387,84,Akali,Klabs#213,6S-1JEZ7aeIQjCkfWIfA-72VHE_IQnXr9tKQKDzOojVQtgpn6Pr_WRSUdMKGBsmdiNrxRZfGljFxJg,0.0,0.4,45645,222,Jinx,Mou#2255,qUJ3qzOuh22jon8B_H3AA0MBLefSftiR9Jcf8W_yjz7LnSAJJhZteOFYVrhzG0mt82O9buk80cOwvw,0.0,0.5,23392,161,Velkoz,Tsuki4FSake#206,Wi24_gAMeV5XoGkUPVIU2adEGa9cw3EwhUCqCRvAk_2fqJ5zz6XDqpQeqOyPOXa5tair7Aouf5o8wQ,0.0,0.6,23117,0.0,0.5,37927.6,122,Darius,Knigth#EUNE,4o8tVnJgUuUJL7ai7PXt2MpC1_nYXyHknrGjKzO0hJoHI_vAQLQvLPBiinqMTyvikKMY3aaKcipcDg,0.0,0.5,132361,106,Volibear,Sailor#8890,iys2cvx9tCk8GHLpfE71Ym9N1ftX4D1__e12TlUqAqzjavmCSsp4UXh3yLSLYp1TgchqZFuvM7I-Ag,0.0,0.4,27918,45,Veigar,Maszko#2570,ywEJavP14bTM8LGK05f_X8av3QI6HkfPw-_uMOlk69wC5aA9-Wul6l0m6LmzUXJQ3dfKMBGg8q3cDg,0.0,0.6,21538,29,Twitch,Mirkoon45#Mirko,aMk1Gif_lEBBEoWDfTJQIX7HcaeesONfkcz-L1JKaddImUMzyMlMJWHo107x3WzZ0TN2eMwuQyKiKg,0.0,0.5,33948,99,Lux,kurozavara#EUNE,AvY3KBPIwrzA439f9oqTNh1271_KcMg4i7Oy3KeqKMq1HBLveiEAOTUuheMTHfBzRApB8tuPYGHBeg,0.0,0.7,1254778,0.0,0.54,294108.6
EUN1_3928856052,1774361385631,1647,420,0,24,Jax,NULER888#EUNE,SZGVLOhKFCc2Mizyap7ZEw4uY7EvQz5Gmz1uHe4mfG-pU-22ELaiqSFIylTHzrqsqRvKmmJPkf8KwA,0.0,0.4,45519,56,Nocturne,Jonah22#6769,kDYhKZnuqe_pFMT4eNZQSOf_gkakA9TQl2htE6iCXwK47bXgQI4yfshzCd1x_NCLOPZXiiCptF3wrA,0.0,0.3,13578,245,Ekko,RobfwgjuQ18#4774,J1OWGkAvhVLPZUA0nI0Yzgcc21eBipAJ9Tok14bFdoGqgPUs1CnepH4Jch-45szjL5r1KbZWbup9MQ,0.0,0.5,17868,429,Kalista,Akzlrate#EUNE,vZZqFu3NM2zIrbTvRhGgGqcRraHEycWyhIwPsLV0iWJDUiwBEyn_Upp5l5CoNLFM_VOJ-inWJWo2hw,0.0,0.5,7581,166,Akshan,Katarzyna72#2221,ut3TzYSDcixn0XfQeoS7cqJ291EkhvA5cWxWbuquJlEjdKjgWUgK3AQZYLOD_7VebQy9LDJ1fDhyiA,0.0,0.4,23905,0.0,0.42,21690.2,80,Pantheon,BENGOROxKIRK67#KIRK1,dWbnheIABgHOZWnzWsI5KoOEY1tFJ7Rh3BVsMsLSn9R_m2ycj7ey6EjjgnsOKBCxfoFmduHvAOwHNA,0.0,0.5,43230,233,Briar,STARBART シ#OVER,zGUZQdADbcR7F9eoIzrRmW_G1xLDTtHAGuSoHOHb2NZPjQKJJ2uf1EypuD9G2n4-9ChE7BKu34Drug,0.0,0.4,69933,90,Malzahar,manitsa20#EUNE,yJrsKvZM9QI4Jlrz68uU3iwkcdQ6PDa1y8j99oEuM5YCNJtc1f7jQ2iDMqVJMRqmll503nNDNs8WEA,0.0,0.4,2292,21,MissFortune,zielony1921#EUNE,TcOyLKJpkL2q7Pg15DvCwyti_MzMXeM032GDyO8CEq84iTFI5nu9oGZqijJzxDxsssib_Vl6Q-lKRg,0.0,0.6,52136,223,TahmKench,ΜΕΤΑΞΟΣΚΩΛΗΚΑΣ#ΕΛΛΑΣ,BviElQK5bwLX9OzAbEX_fs0l5n_CURJwlvmrdTdpSsesNkEuGRjeXMsQyvD8wWt44StErksHChUSIQ,0.0,0.2,23706,0.0,0.42,38259.4
EUN1_3931915137,1774908018750,1854,420,0,420,Illaoi,LubieGryzcKable#0001,y21pnAS1Eczjv43OopbvJ8ISIx2gZwEG7gRiepH41ZrAUx6ezTxwovsyvIb_IQr2wreeDJPKe6E2Pg,0.0,0.4,118787,48,Trundle,ZdR  Fasty Oli#TIW,W4smlSPD-lUuUEx2c4LbGLjcgPkDFy4qeibTffhXGzAcWCAoYizQd0vfz4I-pwnyHJaBa__WWCke-Q,0.0,0.4,245002,134,Syndra,jacekjelonek#STADO,pA8DX-WOdgKYyVQpr5y2quA_bXXdEd99rL7ant9NpdcHwgDtKBucJswcGy8Cu3xdszELeud7PWRooQ,0.0,0.5,436821,498,Xayah,Wardener#1998,fh5TF--swsq7TBMnX1YCXxdMFBh3K8eArtx8htMkDLqfZ3u2ECstFL9FF9jrBGq_OZEMN12a6Qzlag,0.0,0.4,38183,25,Morgana,Miś Kac#EUNE,_bYHuAjKrSLvPlawi8TqiuGbc5J8kZFm6HXwnUMWPmFGZ2APl2ZZjOU8OiA9lv0EQn8YElVz9Ca20w,0.0,0.5,204075,0.0,0.44,208573.6,39,Irelia,Meepott#hehe,KT152rkvvI6_8k_JWjsPwYKeu6M46V83D1rL-bLU1Dwd4MkiHlopVA1q-hiDWJE7jXL3qqsGJrLvig,0.0,0.5,175770,32,Amumu,6ix for 6ix#EUNE,1OIJ7Z_yGxjYsI-_MrEwf4EoxnCie1bUAcb23YbSXi38vgMY7L06SSYTefSVFGY-xBaSivWTTDGKNA,0.0,0.7,95858,21,MissFortune,SmileyFruit#EUNE,TAh2SYG7haTMDSC8MZ_J9daaXABAvDaPiOPYfxw_V0JjZ0NMla479nGaBQu-5UNhci8SfvFR4SSoow,0.0,0.4,1324402,51,Caitlyn,Gastone#1908,wyTuXg4bHzheVUmibcfJm8ItRazf8G552LDrLUeS6uNNVm2jgEJA53FjNRfIzzvn7_8h5PGknaYVMw,0.0,0.3,120996,99,Lux,خميس كاكا#1234,7VZck_kSl5BtO9rc9R5Shfn1CeDkz2mBwbHADtYIo8HacP9yqeozOlvNrhiXzNWAubwK8K-xFYVejA,0.0,0.7,144615,0.0,0.52,372328.2
EUN1_3929888968,1774552933499,2450,420,0,23,Tryndamere,TH3 UNFORGIV3N 3#UN4GV,Tu_LUc7SJWKaOoHDsRX31dXWIkKT7TC0jaG7O24deavc2tZNKhq98GL_Zu5sEdgRf7GZh6qLTf_6vg,0.0,0.5,103673,64,LeeSin,jensen250D#EUNE,r515RmJZgaNGVMx2z7bUifLCVVg2heNIeaX-Vd00WUBg62nQSAq8V-Bpf04wc_fxoC2LOwqROomHcA,0.0,0.6,22659,711,Vex,kapuczino#6767,qkIP4SovJ6MuCYBi2b_lGLYHW9LqlSGPGzZhKhM1jIlvMAXLJNu-vSvnVdIVVngz9X-sjqDVe0GSMQ,0.0,0.2,10924,22,Ashe,hii#4362,43gw9smh-XUtDg9ZGoRUIiKdWA6zKw2NhV8i5XuAYxsKcSZr6OdbGv2d9nouhIzxkPVTRvOk8mFxLA,0.0,0.6,12290,26,Zilean,KroensHævner#Smed,6dDxedE8u-3Hqr2ZFKzufb2uWvX8E9sIV1vipFauAiQgspgtqhnBNeg8K8oygQ1c4x8_l2SJHMdwsA,0.0,0.6,54042,0.0,0.5,40717.6,133,Quinn,jacekwacek#EUNE,wF32AJqrzGJj35KTRbkkWi9mQqDmm8s3G1oew6rLZsrARP0K9QyRA8U_mVfab6DNKojVC14ZCHRpgA,0.0,0.5,2352,141,Kayn,xave4inferno#EUNE,ceZHzekJZi9Q9wXr_5VgGy4VF0ceqpmDyV1EW0jPH7wIRQMSoxkYgsdrYGAmyxDtF9GiYPQxZZmESw,0.0,0.2,59321,84,Akali,0aysxzu0#911,VwhnVG_uJp8-I6HjuTo0dvaXOVtFpNDDAmuM4wbEWP2uz5CXzhPMiMVSxyXgqhngbR21u-DpgmTy1w,0.0,0.1,11961,202,Jhin,rmatyi#EUNE,7MCnhJW9zXyT27MvsrsYPSsFtZ-0BvSafQfaw3nvrRyA_3zTG2y67nIWQq3I3z_WXDhjlnNlj-s8HA,0.0,0.3,391355,117,Lulu,almurka#EUNE,leeG0aKGPpX7Ng8eV0K283vdyTZ3FMVBRaBto91NfZClN_GtfTGL-db7766tmRVwNK47qXkay8vuMg,0.0,0.5,192190,0.0,0.32,131435.8
EUN1_3924734117,1773591786674,1198,420,1,157,Yasuo,Ragnar59#EUNE,7DTx20ewAKWxTcrv32H1edMTbFwkKx5jy-Vw71rmV6rNIjH2iNu1qUmTgsSRrRaAU0gcBRgnwxuT_A,0.0,0.3,6246,24,Jax,arimaUchiha#9008,jeCxvz1jWqpjUr98T7oAA8eGftMiShD45PvsqEjSdJ4Yr824Wc6wKv3AfND7OnzWUxrboNzep4YbFA,0.0,0.2,703140,105,Fizz,BodibilDeras#EUNE,p2fhm6dWEouWkMH_Ko5BeJ31agD6Gcyx-IdA4OJgwhGHB08ZqbqgEi-WPp8bCXS3NJcT0KhNi5fE9w,0.0,0.5,100721,21,MissFortune,B1mbass#4254,tPOxIlFMQcJQDjMNeNCbpaAV9ogr1PLk_BDd-Y5TixqqQS9LC9OJczyLEOc38thLtRfkCqDkmMX5ig,0.0,0.4,106267,99,Lux,TheHomelander#8295,3LJkywodtjfkouBeCnYkpOF0epx_kRFpVC7bajcqAh8FuZPXUj4cFZVD6S6E2KYnEuz-T9s7XNI5yg,0.0,0.3,71687,0.0,0.34,197612.2,23,Tryndamere,MariOz#SEN,rLTjUxs2CjoB95TYA2AHHTZdWEv4hiNOev-ND2j4Hxe1eKxrMlyz9IU4z7xgTuf0x5abT-2_nxHzBA,0.0,0.1,69105,234,Viego,Larox10101010#EUNE,W8sMMs1r7d8XEqDLScdA5WhDI5R2aPh3RO9uszf9vY-8S5wmFRfgvK6rEigeuy4nZW1ouzEYXC8Efg,0.0,0.5,24797,800,Mel,lukmanxd66#666,TysXPTKG6b2Kx9yKHz-rbOnSDpFPPTTIjSjqcoS22m1--KBTdslDTkowcItLQpyw76KYM2SKw8PQbg,0.0,0.7,5735,51,Caitlyn,TIMBK#EUNE,f5DaVjvD0QaSd5Sk6QY6GEdWZEseVAtMGTvmH0V8WDQ8xrC5Eh9oZqGLBKJne7cw0jypoe5HlfEZLw,0.0,0.5,2362,143,Zyra,2DaRkNeeSS5#7226,n3Mxq9RHaTj6OFCmgZlxLDxQvJmo2CSpAexbDzMLKKx3FBkDDxpuIHhzp7B-XJWl5OwdO-F5DqFZAQ,0.0,0.8,59326,0.0,0.52,32265.0
EUN1_3932121578,1774972650912,1814,420,0,31,Chogath,DiabloX6#9491,d9lSahBxOmP7tOMSOCF0gNVY91fKRSSYw89jOzGpWkRuDuVPFdsThoz9Ar2kDsStEKvxKTpD5PE6og,0.0,0.5,19630,234,Viego,Castet#9441,jc2CZZToGPGQ5oal5wvwOXELMbUt4mmwS7ylmQFybEFTxzAjIYA-0U9KXaIQv7BkIUbnsxYMekTDDA,0.0,0.3,497827,91,Talon,MasterPupeteer#EUNE,JB76y2LTYdaFb3gzquUTDxY4lwYguFneasq5TDCO-yM8x9rEYJAklIRCguUJgIk23eIyfGWAk2aiZw,0.0,0.5,7121,498,Xayah,Bláck Π#EUNE,9ckJcnE8sQeDPwtg1L9UYW78IZ4zfMmbj6Senh5Wc_2t3o5f0QWnITH_qiqLiu33iFOMcm9m6QstFg,0.0,0.4,129290,111,Nautilus,pancer#1111,bnCiTAdsNa3AmD89CTzxOOhF-TshCxtzeP04uXDGzR7Ib3g6v1fePytSgccRejKu6O_UfzfPPvZYog,0.0,0.4,186400,0.0,0.42,168053.6,24,Jax,7Silva#777,lHJOo3LgcDY3z0CVJQAjTwzS6KsSuCPSLVRS3sIH2IjZLh482aRHOLQVZY7up_UC3FxBxR6U-Htkhg,0.0,0.3,32402,950,Naafiri,Cryin18#EUNE,LvhFriRCu4HN3994otwT6ROOa7pPgAYmmzCVzV0tLiNGioJiptv26RjJIIpXRUGnj73tnr9VFVLP1Q,0.0,0.8,13607,54,Malphite,Holligan Rootz#EUNE,Avgdp-mlgrX_vbbDYRrH4xFDNXr1BXn1_Sx1oJSY6JfaZSLo6VNzhKrEJQG_Jx5xc201mELRTKJNOA,0.0,0.4,266324,222,Jinx,ΗλίαςΚασιδιάρης#GRXA,qTom-OwQ-1sRDK3s_AQ7pJc5opdjo2vLjGb8W1LEikZ-wT6af_T-2csthhMqE5W4Hr36jVwi4Zsb_g,0.0,0.4,215969,89,Leona,SNIKATH#EUNE,hbGNz0IffzwLR7uppPr1AFmauSDWMT-2oWEBypdH1oR2yAFE8nv2iE-X0HhIa_444UPQFmo7rkuK8Q,0.0,0.6,63362,0.0,0.5,118332.8
EUN1_3932250053,1774986620151,1794,420,0,17,Teemo,ZenonRozpruwacz#EUNE,Akx1gLvBYQgAeskLTc6023WX8Ra4E2UqfHo08wgTP0P2WoBcToERHhO8f-YZD6D03tUjabr2B7wWsA,0.0,0.5,1917717,11,MasterYi,JonnyFrost#PAOK,0cfPKnCnVlyAkvR84k7-sQZXUSkit6r-0c2F-B3PiHJ92MPaByeqE-KhDDLfTytcrzwivH5GMCY21Q,0.0,0.4,23243,99,Lux,nera1doula#EUNE,YjrKnauag2MLrHff2fFSSfSCGg0CEs_9iDvifbudF6rJIc8s6PqCCw82CgEPa89AwRoGllbIqr1tlQ,0.0,0.6,820099,21,MissFortune,sproket30#EUNE,9zikfArlw3ECygaf3f07Bnu6a9KcsyJY1Ic8iYYtlBFfiOXy0n7oz8dpjDRgzQko-SzZQMtmUDqWEw,0.0,0.7,114072,412,Thresh,D3a7th#EUNE,yrt7f9h9e44hRIuJE9g5nWpi8pXvsV_5xSL--Cb7iIk35xWfEt_xqNWFoA4iE-w0HQFDs_eYZdDP0Q,0.0,0.5,829156,0.0,0.54,740857.4,75,Nasus,PentaSphere#MSTI,rw9MuE-b_tlp5ULRWvAcEpfv0buQuS1s2wm4Tl-xEa8NGOcbKAVAQzSwoM4X87tuZR2NL_6EiN5tGA,0.0,0.7,25201,35,Shaco,JustATurtle#6072,5zeopFT892HrSlj_DJWW2M_Hoo-xtmfU8sKEv0IxzXV_m5JonVWRKQKTk8BlgzYdE_hPsA9UR9pwsQ,0.0,0.4,3619,800,Mel,Pepsi2812#EUNE,D14iCcO8AlN5NNV-_pwsoUxn9sabtjW80RI0DTTPUaUz6pYGy2CA9U1NAktJwexHMIkwUq1sIJ8wOA,0.0,0.4,31056,145,Kaisa,PopaBAndrei#usa,cS0HsRyFrU_X1nfsWgzwAJVZ3qONhPDJRVzUiRDg8aLv2YDL7KnapVOFBCCVtBHEY5jw0-OP2w0bjQ,0.0,0.4,2417,147,Seraphine,skręt jądra#2953,FhV6JKiK-fSVimafvDCQOOlUt0V9OnEZVEl0tKaaEqzs_MW3vzICEcw2D6Dc8zEA2HdDOic8EMi8QA,0.0,0.4,85773,0.0,0.46,29613.2
EUN1_3931925931,1774910936066,2068,420,1,8,Vladimir,Vikyy6 #EUNE,SY4s-PJr2-lRNZu5IezK37aoxBdSJtwoqpZXZQRkuoI4ivMxLii5gFdIIPxb0JF9bLIB74lhhLYq-Q,0.0,0.7,67199,64,LeeSin,Anatheox#EUNE,uOyI8Jm0ZU7OQyP-syi7TXbmAVae5arOIg4XDsAznkh8MVod140CMoHWJS2STchVyQB8MPm_zShK9g,0.0,0.5,53256,950,Naafiri,mevxia#6769,OxUfBGloctFjXhxa996ES_TkhkViGUf4TGIU_8-gjUfBpZuMPfwgZsMXKz4_hrHXCfawnpj0-O5smw,0.0,0.5,42080,27,Singed,ze nu is kalm#nr1,CZ1IUdFUXtWFnnbHblXDgHlj7qQoloaTr2VqQshR5PKUqfD5UV2yUKHXHYwnweufGdL4wAHHgCe-EQ,0.0,0.5,67266,902,Milio,nimbleRwi#ruru,Ud9fB0448jG9DW1-wHD2OgxZSP6imGyM9VEBDAyFaEkNkMGv-1HhGdWwgwKJAmnE5Y2XIbMjJYPivA,0.0,0.7,782869,0.0,0.58,202534.0,24,Jax,dim0910#EUNE,XmzyXAo0zetniDajrGREO0WPVGtFVZ8tuU3V2tqoyrxzVjddTHq5fUGR0Ir7k4w2jOhxouDsC3taZw,0.0,0.4,267007,56,Nocturne,Sacrables#EUNE,r0X--41FBURi69hwqNi2Um_al878xfw1a-0bxMGWdSAnt3l6ZiGHNsoIsvUqDJ6oeyc46r08SpjcrA,0.0,0.5,24959,4,TwistedFate,zorangruesvki#EUNE,1Qro-i5SaJ3LXW-MJmFrXiyw6McwiP7NiYWcZlxsqs6DxVDPtM1ckvdo_xRg73yYBLlqtUip_6SnBA,0.0,0.8,62777,67,Vayne,ubito#EUNE,tlhHDfPZKNizcf46FpIXkuP73P0d4ELEffTajpQ-hfXPVyslBG6KHrDVzHGpbrZgGZK8fXcUBzRQMw,0.0,0.4,431052,800,Mel,Fajnyamash#EUNE,DI03B2SCo-PM4vwntAMR_H8RinIIsZnYsBaACOI0OVN8KFoSwSR7MaatmbxiFsQ4jEmLGQE7l56gwA,0.0,0.5,41364,0.0,0.52,165431.8
EUN1_3932236955,1774985389613,1276,420,1,122,Darius,Illlllllllllllll#4306,VcYV7vUGhbsmvXCl9FLYVDUPJgDWPCJVuYGUs3sKvEQnoXTxgqQ_P_rc9Imhv9XFo_LneQp32EKieQ,0.0,0.4,179146,234,Viego,Krajstt#2head,RqxCjv5mdD43S1w88SBFnzsjOxmjjIlYtIm0BcHYWH-i-hJKy6Zx8gNGRJhyxZ9mRZrb78PufYWoyw,0.0,0.6,18461,777,Yone,nikoskordalis#EUNE,i-wurWLAkdF8tVDKaIhQwjPFupS4jWLnHs_HYsLKXM0wJfeurWW-TTnAmyPMDC0t7H3jmRiXeQ7a_g,0.0,0.2,24595,21,MissFortune,Longest Canine#777,dxyB0hKzPYpl1UafpMSkGkN7Qv8Z8no3xo0O9U9ghaZkQ8a-qRLAb4jDwztJA_sbAm760xgqrGeG2A,0.0,0.6,45013,63,Brand,Quebo1996#EUNE,QmwKov1wyXGwwznDZhmT0DS7VrdFoJpTogksiJ61pXjRFb_yJqp3YBwwEEgjGAlA41QB-mfK3S_BrA,0.0,0.2,25117,0.0,0.4,58466.4,799,Ambessa,XLasheR#1995,3cB5L_CU6Dz1PzJ3Bs_qdgZP8RdesSmfvUQIa58G3Bv0a8BACq4yklCD1VaNAg-2hLT_ehAU9Ci1vQ,0.0,0.7,15832,904,Zaahen,2rcja#jskp,hnP9C6NfnCKK6PHBb-BiWzvI2yXYdAO2o6_XL9pMq0_NVGYtJr4OyNH9Uq9xBpmX4XjoEuhpvmTtmA,0.0,0.4,5187,800,Mel,madxiula#meow,QjnzSA7EHQ3h4M5GhqhyDfp806RgwzK8GbSORAlw91oMhFHyd63vIceBjunGSzuqCHvlLjcEAMOW9w,0.0,0.4,34059,360,Samira,GOTH MlLF DREAMR#HOOOO,7xDfk3cO5a7WpSsXNcxEYihRR2b_EQmvD72RelQP0mk4y8CvNFzCt0EriwdWbttG81ZTMMbcldXxzg,0.0,0.4,189567,223,TahmKench,EskyHD#EUNE,gz6CP4mOrX70rF6q1YVsQPyophn5VlT3a2tkt8k3ioCTiBnrZWkuYNiO1Qi3OZ37gkaiITtQ6_AoeA,0.0,0.5,79505,0.0,0.48,64830.0
EUN1_3927975409,1774192828502,2914,420,0,799,Ambessa,Jasiek 300K Ping#2982,kAZnj7y9qVWA7llam1pXV2SiQaWt82Q5v7oVK0Xk8bXUyu1bgCt_oe8epw7AhFdNuyyhdDPck25ZYw,0.0,0.7,1875,203,Kindred,Qatar04#EUNE,zpDpATnYqBqxGrTGFTBPmbesAtI1TiIstFhA8Z3gYZGOXUEO-sG37lbSxbA1Cl9rECzDteDeuAgSmQ,0.0,0.7,3041,777,Yone,venomhun01#EUNE,NAgfbpCuH3vHEGr4o_p8n-FV9WcnQcu63iKlC0X9WAFMc5clpaT0Kcy-bUaP1MyEtf9-jtuOxl6FZA,0.0,0.7,22054,21,MissFortune,maa1234#9108,ha8if_TYqmxSqTP_14oxtaT5kO_0Yn6lAxkVmUjyZ2rYTKPPVTQ-gopRi2QRqe37_AjhKHx2PBIIKw,0.0,0.4,21837,99,Lux,Asster#8319,n-uFLkeFnxpuQPGzftb7zxnJpWWy8Iy4G_E8xlqeayx6f2ZUWRtlErl02NlLOckcvGhrN99qCrMI1Q,0.0,0.6,53234,0.0,0.62,20408.2,82,Mordekaiser,pykamciasnekicie#1806,qELU47EhU3Iah_6DJdWGmJWaI8U3VtKd_K9U8VBWulGDq4Suwthf7uqfdrmPGTano7bkdcqiUSJhmw,0.0,0.3,25236,104,Graves,KSAAWCIO#333,kyvz6Y01BdyNwQTye1g4eaSasYUtM1g5k5D9tEwQi5U6S7mX8uzE1vb9nEbllbEx4Ht7ovM5Fcg4RQ,0.0,0.3,3541,103,Ahri,Talerz18#izi,gVi2KrOD-GrAhkNr52Qaq20VWxiUjIN4P1HZu25kroTzaJ1ghF8cQZcKWmZIP8W3fQ1Kyz_FfK7jlg,0.0,0.5,18864,10,Kayle,Demolka 1908#EUNE,Xt11fPEfQA4U0hI8O0PrkZjO3XbEMzu8STw1qh-upEZhqtLEW8siwdUCkMcvuzHWkxcKImYoNjqpsA,0.0,0.6,9449,518,Neeko,20Fabio#00000,JfrsK_oSSagslo5xHsroTj5PU3hp_Qt4oij6F7aYzg9G5rHtJchuZgWXZzoewPCcDdHhyJl4h66Pjw,0.0,0.2,1924,0.0,0.38,11802.8
EUN1_3932047004,1774962097394,2136,420,0,82,Mordekaiser,Dexterr Morgann#4x12,2ZsEj-yNDsHxM86gVKaHHnX-1dJovU-BvPPw9btae9sQ8-0ZQjmDnpI5hi81yR_tx1xY1fFo7AZEjQ,0.0,0.4,8227,33,Rammus,XtremeDeath#EUNE,jsZ9Dk5wIqnuI5C4WntBKJfrlhvA5i9ciTm4YPuVCAYU5AaVnr4JJHOZmiytWRSUZHIGVHAJAs5qTw,0.0,0.4,5633,157,Yasuo,sugoczek#666,IuNhKicrbjW7xu31D8wI1LhxfCeBoSrKZLLZ9t6cJK7CGk-saBpiYzHv-vnkrHrQJGmS0XCy9iQsUw,0.0,0.4,41703,22,Ashe,Teraxetto#7777,vdayTMN7vachUrMf6gnkE1bOdOIj6hHoYRQN7bHWt9bjPL9w3obWIm3zyzFWqJrcxvdjto5LfVhUMQ,0.0,0.6,91478,37,Sona,Awhudea#1301,8sSoED3cxaBcHJ7lEOnby-9Rh36zp851Tcyknely92viNNe1tk12b7G_IuT87EVJnEb-mkknTGjcKg,0.0,0.5,14020,0.0,0.46,32212.2,58,Renekton,skouskou1#EUNE,0HHAlgUrWRxvg1Rgj5XhLb-MTxqrVNPb1C24U71Z-RhECyJ1SBPkkztVc5SVz-V4ktvffpJXviq8BA,0.0,0.4,83518,517,Sylas,AMUMOUNAKIS#7788,wg-VV5wsCmY-GyyfwFJ6fqtaw8zrJlWDSCEX4FbE4QlSzL9wfWKZK1YqERpvWdt3Km85cx5fXDUbrQ,0.0,0.4,19073,238,Zed,Sajad#5057,8LbusHMxgZLSrdM3TOkrQta-ZzJN66J8-pFThRQu-n2-lI2T4KltzNZ4W38CVxC2fAYBWo2sBLF6pA,0.0,0.6,39982,21,MissFortune,MalacPopó#222,YY5R24K5RfEGpEt1PDCujFZXlnkVw4MAhZ4jpkXh78WWtLKqKVDwGLJZcrikOVz1lfbtiyPg1jvK9Q,0.0,0.6,194839,63,Brand,vrlubo#EUNE,HXv0g0-9Cs9ku8O1EEVB5JMzr3581EZLPuDve_vtpjN_FHGyVQOKV8P4ebVz7pdNk8QZW0U-JtDOiw,0.0,0.6,56080,0.0,0.52,78698.4
