match_id,blue_win,blue_top_champion_name,blue_jungle_champion_name,blue_mid_champion_name,blue_adc_champion_name,blue_support_champion_name,red_top_champion_name,red_jungle_champion_name,red_mid_champion_name,red_adc_champion_name,red_support_champion_name,blue_avg_rank,red_avg_rank,blue_avg_recent_wr,red_avg_recent_wr,blue_avg_mastery,red_avg_mastery
EUN1_3931931906,0,Garen,Sylas,Yasuo,Smolder,Yuumi,Nasus,Vi,Akali,Aphelios,Thresh,0.0,0.0,0.4,0.52,181895.2,457740.6
EUN1_3931168903,0,Irelia,Warwick,Yasuo,Tristana,Yuumi,Kayle,Kindred,Malzahar,Twitch,Neeko,0.0,0.0,0.7,0.46,38156.2,44413.4
EUN1_3930836012,1,Nasus,XinZhao,Malzahar,MissFortune,Zyra,Teemo,Warwick,Yone,Smolder,Maokai,0.0,0.0,0.56,0.38,280816.4,118929.6
EUN1_3917390341,0,Volibear,DrMundo,LeeSin,Sivir,Brand,MasterYi,Nasus,Hwei,Aphelios,Shen,0.0,0.0,0.36,0.44,214868.8,517528.0
EUN1_3913298306,1,Yorick,Warwick,Lux,Tristana,Leona,Aatrox,Nasus,Vex,Ezreal,Brand,0.0,0.0,0.42,0.46,404184.6,83831.6
EUN1_3932217619,0,Yone,Zed,Veigar,MissFortune,Mel,Sett,Viego,Fizz,Yunara,Brand,0.0,0.0,0.42,0.5,124666.0,146594.4
EUN1_3925747758,0,Sion,Viego,Yasuo,Jinx,Leona,FiddleSticks,Kayn,Sylas,Caitlyn,Sona,0.0,0.0,0.44,0.42,216688.0,85458.8
EUN1_3932099588,0,Trundle,Jax,Lux,Smolder,Pantheon,Kayle,Malphite,Yasuo,MissFortune,Blitzcrank,0.0,0.0,0.54,0.46,71454.6,163362.2
EUN1_3932060104,1,Teemo,Briar,Vladimir,Ashe,AurelionSol,Heimerdinger,Lillia,Mel,Akshan,Zyra,0.0,0.0,0.46,0.44,250603.2,49131.4
EUN1_3926190180,0,Mordekaiser,Shen,Akali,Ezreal,Sona,Yorick,Briar,Lissandra,Tristana,Lux,0.0,0.0,0.44,0.52,88437.2,182836.8
EUN1_3921469642,1,Vayne,Amumu,Veigar,MissFortune,Velkoz,Mordekaiser,Zaahen,Talon,Ziggs,Seraphine,0.0,0.0,0.6,0.5,101394.6,239107.4
EUN1_3931804694,0,Tryndamere,Sejuani,Yasuo,Caitlyn,Brand,Chogath,LeeSin,Leblanc,Kaisa,Maokai,0.0,0.0,0.46,0.38,88100.0,77452.0
EUN1_3928886309,0,Garen,Kayn,Ahri,Brand,Bard,Riven,MasterYi,Akali,Smolder,Sona,0.0,0.0,0.46,0.48,41891.8,124946.4
EUN1_3932124608,1,Urgot,Nocturne,Yasuo,MissFortune,Heimerdinger,Yone,Pantheon,Lissandra,Jinx,Lux,0.0,0.0,0.4,0.5,266035.2,72952.6
EUN1_3932268273,0,Sett,Nunu,Akali,Jhin,Lux,Malphite,Amumu,Yone,Kaisa,Maokai,0.0,0.0,0.52,0.48,141879.2,186875.2
EUN1_3931297541,1,Mordekaiser,Kayn,Malzahar,Tristana,Mel,Gwen,Shyvana,Kayle,Caitlyn,Blitzcrank,0.0,0.0,0.52,0.58,61542.2,75597.4
EUN1_3930211337,0,Irelia,MasterYi,Ahri,MissFortune,Veigar,KSante,Jax,Yasuo,Smolder,Thresh,0.0,0.0,0.54,0.4,124937.6,142300.8
EUN1_3930982098,0,Garen,Volibear,Lux,Jinx,Seraphine,Jax,Evelynn,Veigar,Yunara,Blitzcrank,0.0,0.0,0.42,0.5,54705.8,117914.2
EUN1_3931438136,0,Gnar,Vi,Ekko,Smolder,Malphite,Volibear,Camille,AurelionSol,Jhin,Brand,0.0,0.0,0.62,0.5,91683.4,81402.6
EUN1_3932091668,1,Sett,Jax,Veigar,Tristana,Mel,Illaoi,Viego,Fizz,MissFortune,Lux,0.0,0.0,0.4,0.5,13343.4,56566.4
EUN1_3932161007,1,Heimerdinger,Nocturne,Vex,KogMaw,Lux,Kayle,Zaahen,Yone,MissFortune,TahmKench,0.0,0.0,0.46,0.6,51855.8,236055.6
EUN1_3932170593,0,Nasus,Shyvana,Leona,Varus,Nautilus,Sett,Zaahen,Mel,Caitlyn,Morgana,0.0,0.0,0.48,0.44,103791.0,91281.0
EUN1_3930661317,1,Teemo,Viego,Xerath,Kindred,Lux,Garen,LeeSin,Malzahar,MissFortune,Seraphine,0.0,0.0,0.36,0.48,65305.4,262287.8
EUN1_3929458667,0,Singed,Kindred,Diana,Caitlyn,Milio,Garen,Shyvana,Irelia,Twitch,Sona,0.0,0.0,0.64,0.4467,66960.6,83925.8
EUN1_3924545131,0,Neeko,Volibear,Malzahar,MissFortune,Nami,Sett,Shyvana,Ahri,Samira,Nautilus,0.0,0.0,0.52,0.54,229272.0,130954.2
EUN1_3921694717,0,Irelia,Khazix,Yasuo,Xayah,Rakan,Kled,Graves,Galio,MissFortune,Brand,0.0,0.0,0.44,0.54,464838.6,85637.2
EUN1_3922873123,0,Darius,Malphite,Pantheon,Samira,Morgana,Lissandra,Volibear,Kassadin,Jinx,Lux,0.0,0.0,0.52,0.42,99678.2,317328.0
EUN1_3912092933,0,Urgot,Kayn,Aurora,Jhin,Lux,Singed,Evelynn,Naafiri,Jinx,Pyke,0.0,0.0,0.44,0.34,302150.8,373364.8
EUN1_3931216805,1,Renekton,Jax,Veigar,Corki,Swain,Illaoi,Shaco,Yasuo,Smolder,Rakan,0.0,0.0,0.4,0.48,141494.2,154680.0
EUN1_3931882798,0,TahmKench,Nocturne,Leblanc,Caitlyn,Swain,Yone,Hecarim,Aurora,Ashe,Lux,0.0,0.0,0.42,0.36,110372.8,244076.0
EUN1_3929470026,0,Mordekaiser,MasterYi,Lux,Ziggs,Seraphine,Zaahen,Viego,Yone,Neeko,Zyra,0.0,0.0,0.4,0.54,64111.4,80227.4
EUN1_3931738992,0,Renekton,MasterYi,Veigar,Vayne,Morgana,Gwen,Viego,Xerath,Aphelios,Lux,0.0,0.0,0.42,0.4,96034.4,78692.4
EUN1_3930391526,0,Teemo,Shaco,Akali,MissFortune,Mel,Sion,Kindred,Yasuo,Jinx,Lux,0.0,0.0,0.56,0.58,312218.8,634330.2
EUN1_3930908291,1,Yasuo,Evelynn,Ekko,Aphelios,Lulu,Jayce,Graves,Xerath,Jhin,Rell,0.0,0.0,0.64,0.36,70359.2,28538.0
EUN1_3931027843,0,Vayne,Volibear,Azir,MissFortune,Shen,Teemo,Garen,Tryndamere,Nilah,Neeko,0.0,0.0,0.54,0.4,144457.8,209623.8
EUN1_3931739646,1,Teemo,Nocturne,Jhin,MissFortune,Alistar,Yorick,Jax,Akshan,Lucian,Seraphine,0.0,0.0,0.54,0.58,91555.2,50517.2
EUN1_3931504348,0,Yasuo,Warwick,Galio,Jinx,Braum,Ornn,Jax,Mel,Ashe,Senna,0.0,0.0,0.56,0.4933,175260.8,97349.0
EUN1_3927861316,1,Tryndamere,Trundle,Vladimir,Jinx,Janna,Garen,Diana,Qiyana,Tristana,Soraka,0.0,0.0,0.34,0.46,98500.4,266159.4
EUN1_3920377370,1,Malphite,Nunu,Irelia,Smolder,Morgana,Sett,Jax,Syndra,Kaisa,Sona,0.0,0.0,0.36,0.46,136769.4,101707.0
EUN1_3916903037,1,Sett,Khazix,Yasuo,MissFortune,Mel,Mordekaiser,Rengar,Diana,Caitlyn,Lux,0.0,0.0,0.48,0.52,292373.4,118564.8
EUN1_3930402119,0,Yone,Sejuani,Aurora,MissFortune,Mel,Nasus,Mordekaiser,Yasuo,Tristana,Lux,0.0,0.0,0.42,0.48,43375.8,313945.4
EUN1_3930189160,0,Olaf,Nocturne,Yasuo,MissFortune,Morgana,Ornn,Malphite,Yone,Varus,Velkoz,0.0,0.0,0.52,0.54,175007.8,28654.0
EUN1_3931161702,0,Sett,DrMundo,Diana,Samira,Lux,Olaf,XinZhao,Akshan,MissFortune,Warwick,0.0,0.0,0.52,0.36,135279.8,62417.4
EUN1_3913064449,0,Trundle,Viego,Viktor,Twitch,Mel,Renekton,MasterYi,Kassadin,Vayne,Brand,0.0,0.0,0.44,0.52,57634.2,84222.6
EUN1_3931097724,0,Varus,Warwick,Vex,Samira,Pantheon,Urgot,MasterYi,Morgana,Caitlyn,Milio,0.0,0.0,0.6,0.44,37712.8,221519.4
EUN1_3931401994,0,Kayle,Warwick,Shen,MissFortune,Mel,Yorick,Volibear,Vladimir,Sivir,Seraphine,0.0,0.0,0.34,0.44,68593.0,202993.4
EUN1_3923438225,0,Renekton,Hecarim,Zed,Ashe,Seraphine,Sett,Chogath,Veigar,Ezreal,Velkoz,0.0,0.0,0.46,0.4,60274.8,99882.4
EUN1_3932198911,1,Anivia,Kayn,Yone,Brand,Tristana,Ambessa,Ivern,Naafiri,Caitlyn,Morgana,0.0,0.0,0.5,0.44,36483.0,32608.4
EUN1_3905744544,1,Tryndamere,Belveth,Yasuo,MissFortune,Lux,Darius,Aatrox,Ahri,Jinx,Nami,0.0,0.0,0.44,0.36,178728.6,52591.0
EUN1_3931623090,1,Jax,MasterYi,Malzahar,Mel,Zyra,Senna,MonkeyKing,Veigar,Ezreal,Nautilus,0.0,0.0,0.52,0.5,140343.8,164334.8
EUN1_3924593169,1,Trundle,Viego,Ahri,MissFortune,Mel,Urgot,Briar,Katarina,Jax,Maokai,0.0,0.0,0.36,0.4,132990.4,124691.0
EUN1_3932032965,0,Teemo,Shyvana,Malzahar,Samira,Lux,Tryndamere,MonkeyKing,Qiyana,Nilah,Blitzcrank,0.0,0.0,0.42,0.48,51291.2,71998.4
EUN1_3931783441,0,Aphelios,Viego,Lux,Kalista,Nautilus,Sett,Zed,Ahri,Draven,Morgana,0.0,0.0,0.46,0.58,56274.6,95710.0
EUN1_3930140256,1,Sett,Shyvana,Yasuo,Caitlyn,Lux,MasterYi,Naafiri,Fizz,Ezreal,Mel,0.0,0.0,0.36,0.46,176377.2,74889.4
EUN1_3928369077,1,Aurora,Volibear,Veigar,Caitlyn,Sona,Zaahen,Malphite,Talon,Jinx,Nautilus,0.0,0.0,0.48,0.48,65447.2,168305.2
EUN1_3932082368,0,Jax,Graves,Seraphine,Jhin,Leona,DrMundo,Shaco,Leblanc,Jinx,Morgana,0.0,0.0,0.48,0.5,88345.8,362492.6
EUN1_3932246929,0,Darius,XinZhao,Tryndamere,Varus,Seraphine,Renekton,Volibear,Mel,Jhin,Lux,0.0,0.0,0.52,0.58,350947.6,99144.2
EUN1_3925105454,1,Jax,Trundle,Yone,Jhin,Swain,MasterYi,Graves,Veigar,Jinx,Leona,0.0,0.0,0.42,0.38,46999.4,82419.0
EUN1_3924730565,0,Yone,Jax,Malzahar,Xayah,Rakan,Heimerdinger,Viego,Ahri,MissFortune,Morgana,0.0,0.0,0.38,0.46,57173.0,364329.6
EUN1_3921199912,1,Caitlyn,Jax,Lux,Tristana,Morgana,Varus,Trundle,Yasuo,Smolder,Pyke,0.0,0.0,0.62,0.56,169415.4,72950.2
EUN1_3931946905,0,Kayle,Udyr,Zed,MissFortune,Shen,Camille,Evelynn,Malzahar,Ashe,Morgana,0.0,0.0,0.5156,0.44,72135.4,159411.0
EUN1_3931382972,1,Sett,Kayn,Mel,Smolder,Swain,Heimerdinger,Darius,Veigar,Samira,Pyke,0.0,0.0,0.58,0.54,114431.0,139632.2
EUN1_3910669812,0,Malphite,Viego,Yunara,Draven,Karma,Zaahen,Shaco,Mel,Caitlyn,Nami,0.0,0.0,0.56,0.4,118779.2,133967.0
EUN1_3931875941,0,Zaahen,MasterYi,Yasuo,Sivir,Yuumi,Akali,Briar,Yone,Jinx,Nautilus,0.0,0.0,0.54,0.52,62005.6,43929.0
EUN1_3931197684,1,Chogath,Kayn,Ahri,Nilah,Yuumi,FiddleSticks,Nocturne,Lux,Varus,Anivia,0.0,0.0,0.36,0.38,89898.6,175788.6
EUN1_3931279901,1,Nasus,Kayn,Syndra,Ashe,Brand,Tryndamere,Viego,Heimerdinger,Jinx,TahmKench,0.0,0.0,0.42,0.52,394994.6,1061788.0
EUN1_3927819564,1,Yone,Volibear,Ahri,Hwei,Thresh,Nasus,Vi,Yasuo,Jinx,Leona,0.0,0.0,0.5,0.48,373702.6,203147.8
EUN1_3931868001,1,Irelia,Rammus,Vex,Caitlyn,Neeko,Teemo,Zed,Akali,Ezreal,Janna,0.0,0.0,0.4667,0.5,55807.4,246700.0
EUN1_3926424123,0,Jayce,Shaco,Lissandra,Senna,Swain,Yone,Viego,Mel,KogMaw,Nautilus,0.0,0.0,0.5,0.4,252684.0,49999.2
EUN1_3931659705,1,Jax,Rammus,Katarina,Jinx,Seraphine,Fiora,MasterYi,Akali,MissFortune,Nami,0.0,0.0,0.5,0.5,156010.6,168035.2
EUN1_3926406326,0,Mordekaiser,Warwick,Lissandra,Jhin,Lux,Shyvana,Volibear,Akali,Varus,Sona,0.0,0.0,0.34,0.54,131432.0,222180.0
EUN1_3930225367,0,Ornn,Warwick,Neeko,Jhin,Yuumi,Irelia,Malphite,AurelionSol,Draven,Milio,0.0,0.0,0.38,0.4,677571.2,42616.8
EUN1_3905728421,1,Urgot,Warwick,Veigar,Jinx,Lulu,Nasus,Kayn,Taliyah,Mel,Blitzcrank,0.0,0.0,0.5,0.42,41505.0,100453.0
EUN1_3931368362,1,Urgot,Kayn,AurelionSol,Xerath,Seraphine,Malphite,Amumu,Akali,Kalista,Nautilus,0.0,0.0,0.52,0.5,161224.6,24526.6
EUN1_3930312304,1,Akali,Lillia,Morgana,Caitlyn,TahmKench,Jax,MasterYi,Yone,Ezreal,Malphite,0.0,0.0,0.5,0.38,418541.8,709393.0
EUN1_3929400469,0,Gangplank,Viego,Yone,Corki,Lux,Mordekaiser,Jax,Neeko,Sivir,Karma,0.0,0.0,0.38,0.36,47656.4,305751.4
EUN1_3932184776,0,Varus,Warwick,Yasuo,MissFortune,Lux,Teemo,MasterYi,Yone,Jinx,Velkoz,0.0,0.0,0.4,0.42,420813.8,576590.2
EUN1_3932107066,1,Heimerdinger,Chogath,Malphite,Sivir,TahmKench,Darius,Talon,Vex,MissFortune,Morgana,0.0,0.0,0.52,0.5,175976.0,136608.4
EUN1_3930251663,0,Jax,Darius,Mel,Jinx,Taric,Smolder,Volibear,Veigar,Jhin,Rakan,0.0,0.0,0.48,0.36,22904.8,87450.0
EUN1_3931693545,0,Riven,Nidalee,TwistedFate,Sivir,Morgana,Aatrox,Nocturne,Katarina,Draven,Mel,0.0,0.0,0.48,0.42,25954.2,122671.8
EUN1_3931920721,0,Ornn,Kayn,Ahri,Jhin,Morgana,Gragas,Kindred,Zed,MissFortune,Malphite,0.0,0.0,0.5,0.54,88978.6,92161.2
EUN1_3930626617,0,Yasuo,Kayn,Naafiri,Jhin,Sona,Illaoi,MasterYi,Azir,Caitlyn,Seraphine,0.0,0.0,0.5,0.52,84301.6,139866.4
EUN1_3931791042,0,Yone,Teemo,Yasuo,Mel,Lux,Sett,MasterYi,Irelia,Varus,Sona,0.0,0.0,0.4,0.38,73255.8,39444.8
EUN1_3931673790,0,Kayn,Naafiri,Ahri,MissFortune,Morgana,Tryndamere,Vi,Vex,Jinx,Velkoz,0.0,0.0,0.34,0.46,397709.6,110046.2
EUN1_3931101817,1,Shaco,DrMundo,Yasuo,MissFortune,Lux,Malphite,Hecarim,Zoe,Caitlyn,Morgana,0.0,0.0,0.36,0.46,249423.4,80501.8
EUN1_3714976831,0,Fizz,Shaco,Mordekaiser,Swain,Nautilus,Brand,Amumu,Yasuo,MissFortune,Lux,0.0,0.0,0.66,0.4,95621.6,455948.6
EUN1_3931938735,0,Yorick,FiddleSticks,Tristana,Jhin,Leona,Gragas,Lillia,Hwei,Caitlyn,Sona,0.0,0.0,0.5267,0.48,131087.2,28423.2
EUN1_3918503929,0,FiddleSticks,Amumu,Heimerdinger,Nilah,Maokai,Renekton,Shaco,Yasuo,Jinx,Lux,0.0,0.0,0.6,0.5,94357.6,235071.8
EUN1_3932126963,1,DrMundo,Zyra,Lissandra,Tristana,Soraka,Kayle,Warwick,Brand,Ashe,Pyke,0.0,0.0,0.56,0.5,19892.4,51553.4
EUN1_3908665141,0,Pantheon,Viego,Zed,Jinx,TahmKench,DrMundo,Shaco,Malzahar,MissFortune,Morgana,0.0,0.0,0.42,0.42,109496.2,379081.6
EUN1_3932125655,1,Mordekaiser,DrMundo,Veigar,Kalista,Leona,Chogath,Ekko,Malzahar,Samira,Nautilus,0.0,0.0,0.46,0.54,49694.6,212175.8
EUN1_3932232382,1,Yone,Olaf,Ahri,Jhin,Morgana,Nasus,Nocturne,Diana,Caitlyn,Yuumi,0.0,0.0,0.56,0.56,176810.6,24233.4
EUN1_3926183230,0,Gnar,Graves,Veigar,Jinx,Pyke,Teemo,Gwen,Mel,MissFortune,Nautilus,0.0,0.0,0.52,0.38,3712.2,53229.6
EUN1_3931328867,1,Ornn,Naafiri,Irelia,Ziggs,Alistar,Gwen,Shen,Zed,Brand,Seraphine,0.0,0.0,0.52,0.68,63337.2,170894.8
EUN1_3930147259,0,Garen,Malphite,Veigar,Caitlyn,Karma,Yorick,MasterYi,Lissandra,Aphelios,Thresh,0.0,0.0,0.44,0.32,391267.4,102313.8
EUN1_3932156587,0,Urgot,Diana,Malzahar,Vayne,Zoe,Tryndamere,Briar,Quinn,MissFortune,Mel,0.0,0.0,0.38,0.36,36275.6,163727.8
EUN1_3929965810,0,Heimerdinger,Briar,Yone,Pyke,Lulu,Garen,XinZhao,Akshan,Vayne,Ashe,0.0,0.0,0.42,0.3486,108339.6,65576.8
EUN1_3932212845,1,Yasuo,Pantheon,Katarina,Draven,Morgana,Vayne,Shyvana,Cassiopeia,Tristana,Swain,0.0,0.0,0.46,0.48,411713.2,47932.0
EUN1_3928349476,0,Nasus,Viego,Fizz,Twitch,MasterYi,Renekton,Malphite,Yasuo,Kaisa,Brand,0.0,0.0,0.54,0.52,306339.4,196176.8
EUN1_3925981520,1,Trundle,Viego,Akali,Jinx,Yuumi,Mordekaiser,MasterYi,Yasuo,Ezreal,Poppy,0.0,0.0,0.52,0.58,108541.4,67299.8
EUN1_3922872448,0,Teemo,Shyvana,Nunu,Twitch,TahmKench,Akali,Elise,Galio,Kaisa,Nautilus,0.0,0.0,0.5,0.44,134340.6,177670.4
EUN1_3930113124,1,Garen,MasterYi,Fizz,Ezreal,Seraphine,Nasus,Malphite,Diana,Kaisa,Pyke,0.0,0.0,0.38,0.56,136900.6,132434.0
EUN1_3932161088,1,Caitlyn,Volibear,Yasuo,Tristana,Mel,Varus,Jax,Vex,Jhin,Lux,0.0,0.0,0.54,0.46,156560.2,392819.8
EUN1_3928469967,0,Mordekaiser,Kayn,Irelia,Veigar,Seraphine,Gwen,Ekko,Xerath,Jinx,Blitzcrank,0.0,0.0,0.58,0.6,36460.8,108027.6
EUN1_3931839148,1,Yorick,Amumu,Akali,Tristana,Zyra,Sett,Zed,Aurora,Samira,Lux,0.0,0.0,0.36,0.5,483505.6,419101.0
EUN1_3930443583,0,Volibear,DrMundo,Zoe,Kaisa,Ziggs,Mordekaiser,Ekko,Akshan,Vayne,Morgana,0.0,0.0,0.5,0.58,162959.0,351621.8
EUN1_3924851630,1,Sett,Warwick,Ahri,MissFortune,Ziggs,Akali,Teemo,Fizz,Smolder,Soraka,0.0,0.0,0.4,0.48,73656.0,128983.2
EUN1_3930883452,0,Malphite,Sion,Fizz,Caitlyn,Braum,Ornn,Jayce,Yasuo,Ashe,Seraphine,0.0,0.0,0.36,0.36,47896.4,162752.2
EUN1_3930952676,0,Irelia,Rammus,Syndra,Lucian,Smolder,MasterYi,Briar,Fizz,Tristana,Swain,0.0,0.0,0.46,0.5,57389.6,114330.8
EUN1_3927741041,0,Chogath,Nocturne,Brand,Kaisa,Seraphine,Sett,Ekko,AurelionSol,Caitlyn,Blitzcrank,0.0,0.0,0.5,0.4,167282.4,583592.4
EUN1_3931926161,1,Nasus,Kayn,Malphite,Ashe,Leona,Olaf,Viego,Yasuo,Jhin,Brand,0.0,0.0,0.4,0.48,76971.2,56534.0
EUN1_3932052837,0,Darius,Zaahen,Veigar,Jhin,Brand,Gnar,LeeSin,Sylas,Tristana,Mel,0.0,0.0,0.4667,0.48,32015.4,207123.6
EUN1_3931715713,0,Quinn,MissFortune,Veigar,Mel,Vi,Jax,Nocturne,Orianna,Jinx,Pyke,0.0,0.0,0.34,0.44,142766.6,98913.6
EUN1_3930193898,0,Volibear,Nocturne,Mordekaiser,Yunara,Yasuo,Trundle,Kayn,Tristana,MissFortune,Teemo,0.0,0.0,0.48,0.46,71350.0,257113.2
EUN1_3930584053,1,Gangplank,Naafiri,Zed,MissFortune,Zilean,Teemo,Viego,AurelionSol,Ashe,Lux,0.0,0.0,0.46,0.36,151105.8,219114.0
EUN1_3929752405,1,Gwen,Graves,Ahri,MissFortune,Yuumi,DrMundo,Naafiri,Mel,Smolder,Seraphine,0.0,0.0,0.48,0.56,31048.6,134008.0
EUN1_3924074262,0,TahmKench,Lillia,Malzahar,Ashe,Zyra,Yone,Kayn,Ahri,Kaisa,Pantheon,0.0,0.0,0.5,0.5,95351.0,51314.2
EUN1_3930384171,0,Yone,Kayn,Ahri,Jinx,Yuumi,Olaf,Chogath,Akali,Smolder,Zyra,0.0,0.0,0.56,0.4,160162.8,247854.4
EUN1_3931692243,1,Jax,Nasus,Ahri,Lucian,Thresh,Olaf,Evelynn,Naafiri,Ashe,Rakan,0.0,0.0,0.38,0.56,29038.4,111459.0
EUN1_3916397702,0,Renekton,Mordekaiser,Leblanc,Jhin,Lux,Fiora,MasterYi,Trundle,Caitlyn,Nautilus,0.0,0.0,0.3,0.4,176425.4,177717.6
EUN1_3929422696,1,Nasus,Briar,Qiyana,Mel,Swain,Kayle,Nocturne,Annie,Jinx,Nautilus,0.0,0.0,0.4,0.64,41584.6,149419.2
EUN1_3929908520,0,Tryndamere,MasterYi,Ahri,Caitlyn,Seraphine,Renekton,Kayn,Yone,MissFortune,Senna,0.0,0.0,0.56,0.42,60413.2,127654.4
EUN1_3928411454,0,Aatrox,Shaco,Naafiri,Smolder,Thresh,Garen,JarvanIV,Yone,Brand,Nautilus,0.0,0.0,0.48,0.4,278951.2,33930.0
EUN1_3917016828,0,Gangplank,Volibear,Diana,MissFortune,Galio,Darius,FiddleSticks,Ryze,Aphelios,Nami,0.0,0.0,0.38,0.44,94849.0,95741.6
EUN1_3931908726,0,Renekton,MasterYi,Lux,Twitch,Pantheon,Warwick,Khazix,Akshan,MissFortune,Seraphine,0.0,0.0,0.56,0.46,88490.2,252369.2
EUN1_3931309088,1,Garen,Nasus,Lissandra,Caitlyn,Zyra,Shen,Rengar,Veigar,Tristana,Morgana,0.0,0.0,0.42,0.46,180440.2,56355.0
EUN1_3929615736,0,FiddleSticks,Diana,Renekton,Jhin,Senna,Yone,Malphite,Yasuo,Draven,Lux,0.0,0.0,0.48,0.46,195107.8,186672.6
EUN1_3929762593,0,Anivia,Shyvana,Pantheon,Ziggs,Lux,Nidalee,Warwick,Teemo,MissFortune,Zilean,0.0,0.0,0.4,0.56,141195.0,108181.8
EUN1_3931619560,0,Aatrox,MasterYi,Katarina,Jhin,Brand,Yone,Hecarim,Diana,Ezreal,Xerath,0.0,0.0,0.4,0.52,31307.0,271240.6
EUN1_3924777489,1,Ornn,Warwick,Fizz,Smolder,Soraka,Zaahen,Viego,Annie,Caitlyn,Neeko,0.0,0.0,0.3,0.28,53868.6,194080.6
EUN1_3931506667,1,Darius,Shyvana,Syndra,Kaisa,Lux,Jax,Amumu,Ziggs,Samira,Morgana,0.0,0.0,0.48,0.46,153520.8,236675.8
EUN1_3931681230,0,Ambessa,Warwick,Malzahar,Jhin,Pyke,Nasus,Viego,Diana,Xayah,Teemo,0.0,0.0,0.56,0.48,110034.0,280441.2
EUN1_3924586398,0,Jinx,Viego,Diana,Smolder,Seraphine,Teemo,DrMundo,Lux,Nilah,Yuumi,0.0,0.0,0.48,0.56,84321.4,41695.0
EUN1_3930912173,1,Sett,MasterYi,AurelionSol,Yone,Yuumi,Malphite,Briar,Malzahar,Nilah,Lux,0.0,0.0,0.54,0.54,265963.8,273497.0
EUN1_3931516697,0,Ambessa,Hecarim,Mel,MissFortune,Swain,Garen,Talon,Azir,Tristana,Morgana,0.0,0.0,0.5,0.56,155557.0,41808.0
EUN1_3931138953,1,Mordekaiser,Chogath,Yone,Kaisa,Leona,Tryndamere,MasterYi,Jinx,Samira,Lux,0.0,0.0,0.54,0.52,48678.8,96290.4
EUN1_3930948985,0,Mordekaiser,Nocturne,Cassiopeia,Twitch,Morgana,Yone,Amumu,Irelia,Caitlyn,Velkoz,0.0,0.0,0.52,0.44,59562.4,89334.0
EUN1_3930982105,1,Tryndamere,Nocturne,Lux,Kaisa,Morgana,Illaoi,LeeSin,Akali,Vayne,Seraphine,0.0,0.0,0.48,0.38,147030.4,60668.8
EUN1_3929970317,1,DrMundo,Ivern,Lissandra,Jinx,Rell,Shen,Diana,Lux,MissFortune,Morgana,0.0,0.0,0.48,0.48,170489.6,745294.8
EUN1_3932176056,1,Jax,MasterYi,Mel,MissFortune,Swain,Yorick,Naafiri,Yasuo,Vayne,Lux,0.0,0.0,0.44,0.5,74039.0,106478.6
EUN1_3854597503,0,Kled,MonkeyKing,Galio,Caitlyn,Lux,Malphite,Qiyana,Fizz,Kaisa,Morgana,0.0,0.0,0.46,0.44,120837.0,278595.4
EUN1_3931745769,0,Trundle,Diana,Yasuo,KogMaw,Nautilus,Illaoi,Sylas,Zed,Samira,Yuumi,0.0,0.0,0.44,0.38,184098.8,193030.4
EUN1_3924373281,1,Garen,Amumu,Xerath,Zeri,Seraphine,Yone,XinZhao,Orianna,Ezreal,Leona,0.0,0.0,0.5,0.62,233478.0,197428.0
EUN1_3932183302,1,Teemo,Nunu,Yone,MissFortune,Mel,Kled,Shaco,Diana,Ziggs,Leona,0.0,0.0,0.38,0.5,43472.4,68189.2
EUN1_3932023149,1,Malphite,Rengar,Leblanc,Ashe,Mel,Garen,RekSai,Veigar,Jinx,Brand,0.0,0.0,0.52,0.28,78413.4,31419.0
EUN1_3930605414,1,Vayne,Kayn,Zoe,Twitch,Senna,Akshan,Zaahen,Ahri,Nilah,Pantheon,0.0,0.0,0.46,0.52,310989.4,48492.8
EUN1_3931343195,1,Naafiri,Elise,Lux,Jhin,Nautilus,Gwen,Malphite,Ahri,Jinx,Soraka,0.0,0.0,0.3,0.4,54863.4,255909.0
EUN1_3930488353,0,Nasus,LeeSin,Veigar,Varus,Brand,Vladimir,Tryndamere,Fizz,Kaisa,TahmKench,0.0,0.0,0.52,0.4,505651.4,132750.4
EUN1_3931121201,1,Yorick,Warwick,Diana,Tristana,Lux,Gangplank,Viego,Ziggs,Caitlyn,Zac,0.0,0.0,0.46,0.48,301616.4,60312.4
EUN1_3927880283,0,Malphite,Evelynn,AurelionSol,Aphelios,Rakan,TahmKench,Mordekaiser,Naafiri,Caitlyn,Karma,0.0,0.0,0.52,0.42,148211.4,203266.4
EUN1_3932183582,0,Urgot,Shyvana,Lissandra,Ashe,Xerath,Garen,Evelynn,Diana,MissFortune,Karma,0.0,0.0,0.42,0.62,293393.6,95860.4
EUN1_3926784573,1,Olaf,Warwick,Lux,MissFortune,Janna,Malphite,Briar,Ahri,Tristana,Brand,0.0,0.0,0.44,0.36,288333.6,76964.6
EUN1_3910740014,0,MasterYi,Shaco,Yasuo,Tristana,Lux,Gangplank,Udyr,Kassadin,KogMaw,Lulu,0.0,0.0,0.36,0.56,46252.2,20914.2
EUN1_3932241635,0,Jax,Volibear,Zed,Ezreal,Zyra,Garen,Talon,Mel,Twitch,Lux,0.0,0.0,0.44,0.48,122464.6,31856.6
