match_id,blue_win,blue_top_champion_name,blue_jungle_champion_name,blue_mid_champion_name,blue_adc_champion_name,blue_support_champion_name,red_top_champion_name,red_jungle_champion_name,red_mid_champion_name,red_adc_champion_name,red_support_champion_name,blue_avg_rank,red_avg_rank,blue_avg_recent_wr,red_avg_recent_wr,blue_avg_mastery,red_avg_mastery,top_matchup_wr,jungle_matchup_wr,mid_matchup_wr,adc_matchup_wr,support_matchup_wr,avg_matchup_wr,rank_diff,recent_wr_diff,mastery_diff
EUN1_3931986702,0,Kennen,Naafiri,Lissandra,Jinx,Zyra,Tristana,Viego,Sylas,Vayne,Seraphine,0.0,0.0,0.48,0.46,269552.0,171283.2,0.0,0.3333333333333333,0.0,0.0,0.25,0.11666666666666665,0.0,0.019999999999999962,98268.79999999999
EUN1_3931364862,0,Urgot,Nocturne,Yasuo,MissFortune,Leona,TahmKench,DrMundo,Katarina,Ashe,Swain,0.0,0.0,0.48,0.38,440110.8,153432.8,0.0,0.0,0.16666666666666666,0.46153846153846156,0.0,0.12564102564102564,0.0,0.09999999999999998,286678.0
EUN1_3931840157,0,Trundle,Briar,Morgana,Caitlyn,Alistar,Teemo,Amumu,Akali,MissFortune,Neeko,0.0,0.0,0.46,0.4,102800.8,513748.0,0.6666666666666666,0.0,0.5,0.3333333333333333,0.0,0.29999999999999993,0.0,0.06,-410947.2
EUN1_3930898138,1,DrMundo,Malphite,Veigar,MissFortune,Zilean,Yasuo,Ambessa,Malzahar,Mel,Leona,0.0,0.0,0.6,0.46,335787.8,143020.0,0.3333333333333333,0.5,0.5,1.0,0.5,0.5666666666666667,0.0,0.13999999999999996,192767.8
EUN1_3921096036,0,Mordekaiser,Amumu,Brand,Caitlyn,Blitzcrank,Yone,Hecarim,Ashe,MissFortune,Seraphine,0.0,0.0,0.38,0.56,201260.2,146384.6,0.5,0.0,0.0,0.3333333333333333,0.2857142857142857,0.22380952380952382,0.0,-0.18000000000000005,54875.600000000006
EUN1_3927984727,1,Nasus,Amumu,Yasuo,Ashe,Nautilus,Jax,Olaf,Fizz,Vayne,Xerath,0.0,0.0,0.52,0.52,57215.0,112341.6,1.0,1.0,1.0,0.5,0.5,0.8,0.0,0.0,-55126.600000000006
EUN1_3928644342,0,Tryndamere,Shyvana,Akali,Ashe,Yuumi,Gnar,Hecarim,Ahri,Tristana,Lux,0.0,0.0,0.46,0.48,71380.8,296505.8,0.5,0.0,0.3333333333333333,0.14285714285714285,0.6,0.3152380952380952,0.0,-0.019999999999999962,-225125.0
EUN1_3932032242,1,Ornn,Shyvana,Syndra,Tristana,Neeko,Malphite,Shaco,Lissandra,MissFortune,Lux,0.0,0.0,0.5,0.5,21703.8,100610.6,0.5,0.3333333333333333,1.0,0.4375,0.5,0.5541666666666666,0.0,0.0,-78906.8
EUN1_3928937925,1,Vayne,Ekko,Fizz,Caitlyn,Morgana,Irelia,Evelynn,Galio,MissFortune,Rell,0.0,0.0,0.46,0.5,142374.6,29832.2,0.5,1.0,0.5,0.3333333333333333,0.3333333333333333,0.5333333333333334,0.0,-0.03999999999999998,112542.40000000001
EUN1_3931806327,1,DrMundo,MasterYi,Veigar,Jax,Lux,Malzahar,Rammus,Yone,Caitlyn,Brand,0.0,0.0,0.46,0.58,472831.0,187212.0,1.0,0.75,0.5,1.0,0.2857142857142857,0.7071428571428571,0.0,-0.11999999999999994,285619.0
EUN1_3927551227,1,Mordekaiser,Briar,Thresh,Ashe,Morgana,Aatrox,Shyvana,Yasuo,Ezreal,Lux,0.0,0.0,0.58,0.36,289610.4,256334.8,0.75,0.6666666666666666,1.0,0.5,0.52,0.6873333333333334,0.0,0.21999999999999997,33275.600000000035
EUN1_3931833889,1,Cassiopeia,Zed,Veigar,Jinx,Soraka,Trundle,Amumu,Vex,Caitlyn,Lux,0.0,0.0,0.64,0.5,85912.8,263650.8,1.0,1.0,1.0,0.5882352941176471,0.5,0.8176470588235294,0.0,0.14,-177738.0
EUN1_3931926012,0,Quinn,Warwick,Akali,Ziggs,Nautilus,Rengar,Naafiri,Diana,Caitlyn,Mel,0.0,0.0,0.44,0.46,183227.2,9717.8,0.0,0.0,0.5,0.3333333333333333,0.25,0.21666666666666665,0.0,-0.020000000000000018,173509.40000000002
EUN1_3929092153,0,Teemo,Jax,Azir,MissFortune,Lux,Nidalee,Viego,Fizz,Ashe,Mel,0.0,0.0,0.4,0.48,28198.6,98599.6,0.0,0.42857142857142855,0.0,0.46153846153846156,0.5,0.27802197802197803,0.0,-0.07999999999999996,-70401.0
EUN1_3932270703,1,Mordekaiser,Briar,Yasuo,Ashe,Leona,Renekton,Khazix,Mel,Jinx,Pantheon,0.0,0.0,0.52,0.5,127426.4,75409.8,0.5,1.0,0.4,0.6666666666666666,0.5,0.6133333333333333,0.0,0.020000000000000018,52016.59999999999
EUN1_3917125110,0,Kayle,Gwen,Naafiri,Veigar,Leona,Pantheon,Viego,Yone,Smolder,Mel,0.0,0.0,0.5,0.52,144195.0,200487.0,0.0,0.0,0.25,0.0,0.0,0.05,0.0,-0.020000000000000018,-56292.0
EUN1_3931210725,1,Tryndamere,Kindred,Zoe,Mel,Lux,Darius,Nocturne,Veigar,Kaisa,Bard,0.0,0.0,0.48,0.52,62493.6,21067.0,1.0,1.0,0.3333333333333333,0.5,1.0,0.7666666666666667,0.0,-0.040000000000000036,41426.6
EUN1_3931254411,0,DrMundo,Volibear,Zed,Tristana,Lux,Tryndamere,Warwick,Mel,Caitlyn,Neeko,0.0,0.0,0.4289,0.64,249717.6,374550.6,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,-0.2111,-124832.99999999997
EUN1_3932089343,0,Jayce,Jax,Vladimir,Kaisa,Pyke,Warwick,Trundle,Lissandra,Caitlyn,Neeko,0.0,0.0,0.48,0.46,48282.2,83118.8,0.0,0.3333333333333333,0.0,0.42857142857142855,0.0,0.15238095238095237,0.0,0.019999999999999962,-34836.600000000006
EUN1_3932201315,1,Vayne,Warwick,Yone,MissFortune,Veigar,TahmKench,XinZhao,Akali,Varus,Ziggs,0.0,0.0,0.4,0.32,107144.4,51113.2,1.0,0.25,0.6666666666666666,0.5555555555555556,1.0,0.6944444444444444,0.0,0.08000000000000002,56031.2
EUN1_3930644572,0,Yasuo,Amumu,Orianna,Lucian,Lux,Renekton,Viego,Veigar,Draven,Brand,0.0,0.0,0.4,0.4,140302.6,26282.8,0.0,0.6666666666666666,0.6666666666666666,0.0,0.2857142857142857,0.3238095238095238,0.0,0.0,114019.8
EUN1_3930447809,0,Renekton,Nocturne,Irelia,Varus,Xerath,Tryndamere,Viego,Akali,MissFortune,Seraphine,0.0,0.0,0.48,0.46,353305.6,64394.4,0.0,0.3333333333333333,0.0,0.25,0.0,0.11666666666666665,0.0,0.019999999999999962,288911.19999999995
EUN1_3931041482,0,Teemo,Nocturne,Ahri,MissFortune,Morgana,Garen,Jax,Fizz,Jinx,Leona,0.0,0.0,0.56,0.42,122770.8,804033.2,0.6666666666666666,0.6666666666666666,0.2,0.5666666666666667,0.0,0.41999999999999993,0.0,0.14000000000000007,-681262.3999999999
EUN1_3917348441,1,Zaahen,MasterYi,Ryze,Ashe,Braum,Gangplank,Shaco,Yasuo,Twitch,Sona,0.0,0.0,0.5,0.5,208235.0,234924.2,1.0,0.5,0.5,0.3333333333333333,1.0,0.6666666666666667,0.0,0.0,-26689.20000000001
EUN1_3931252803,0,Fiora,Kayn,Malzahar,Caitlyn,Maokai,Kayle,Shyvana,Xerath,Varus,Lux,0.0,0.0,0.38,0.46,284621.4,138490.4,0.0,0.4166666666666667,0.3333333333333333,0.5,0.0,0.25,0.0,-0.08000000000000002,146131.00000000003
EUN1_3930710455,0,Urgot,Mordekaiser,FiddleSticks,Lucian,Nami,Volibear,Kayn,Chogath,Jhin,Brand,0.0,0.0,0.46,0.54,36787.2,215316.6,0.0,0.0,0.0,0.6,0.0,0.12,0.0,-0.08000000000000002,-178529.40000000002
EUN1_3930056465,0,Irelia,Graves,Veigar,Jhin,Blitzcrank,Singed,Nunu,Yone,MissFortune,Seraphine,0.0,0.0,0.44,0.62,70344.2,42474.8,0.6666666666666666,0.0,0.5,0.2727272727272727,0.2857142857142857,0.345021645021645,0.0,-0.18,27869.399999999994
EUN1_3916315191,1,Mordekaiser,Viego,Yasuo,Lucian,Blitzcrank,Kayle,Brand,Qiyana,MissFortune,Pyke,0.0,0.0,0.46,0.46,162768.0,39621.6,0.42857142857142855,1.0,1.0,0.4,0.3333333333333333,0.6323809523809525,0.0,0.0,123146.4
EUN1_3930283373,0,Jayce,Viego,Yasuo,Ashe,Swain,Malphite,XinZhao,Cassiopeia,Tristana,Taric,0.0,0.0,0.52,0.52,330783.4,139917.6,0.0,0.0,0.0,0.14285714285714285,0.0,0.02857142857142857,0.0,0.0,190865.80000000002
EUN1_3918192283,0,Mordekaiser,Gragas,Galio,Jinx,Lux,Nasus,Kayn,Veigar,Smolder,Seraphine,0.0,0.0,0.48,0.5,148663.2,318970.2,0.4,0.0,0.0,0.5,0.5714285714285714,0.2942857142857143,0.0,-0.020000000000000018,-170307.0
EUN1_3931672656,1,Kled,Kayn,Yasuo,Samira,TahmKench,Sett,Nidalee,Veigar,Caitlyn,Lux,0.0,0.0,0.48,0.44,73570.4,49524.8,0.5,1.0,0.6666666666666666,0.4666666666666667,0.5,0.6266666666666667,0.0,0.03999999999999998,24045.59999999999
EUN1_3921503800,1,Garen,Hecarim,Irelia,Brand,Nami,Renekton,Zaahen,Akshan,Ashe,TahmKench,0.0,0.0,0.46,0.48,224680.0,202189.8,0.5,1.0,1.0,1.0,1.0,0.9,0.0,-0.019999999999999962,22490.20000000001
EUN1_3927824062,0,Nasus,LeeSin,Orianna,Caitlyn,Leona,Illaoi,XinZhao,Ryze,Varus,Seraphine,0.0,0.0,0.52,0.4,107999.0,211564.2,0.0,0.0,0.5,0.5,0.25,0.25,0.0,0.12,-103565.20000000001
EUN1_3931037485,0,Yasuo,Sylas,Veigar,Samira,Nami,Urgot,MasterYi,Yone,MissFortune,Hwei,0.0,0.0,0.5,0.46,104640.8,99468.8,0.3333333333333333,0.0,0.5,0.14285714285714285,0.0,0.1952380952380952,0.0,0.03999999999999998,5172.0
EUN1_3931153983,0,Yone,Kayn,Ekko,Tristana,Nautilus,Sett,Warwick,Katarina,Jax,Lux,0.0,0.0,0.34,0.46,853578.8,550254.2,0.14285714285714285,0.6666666666666666,0.0,0.0,0.0,0.1619047619047619,0.0,-0.12,303324.6000000001
EUN1_3932116092,0,Tryndamere,RekSai,Vex,Ashe,Zyra,Yasuo,Nocturne,Leblanc,Lucian,Seraphine,0.0,0.0,0.4,0.54,620431.6,260519.6,0.5,0.0,0.0,0.6666666666666666,0.25,0.2833333333333333,0.0,-0.14,359912.0
EUN1_3930791379,0,Ornn,Mordekaiser,Katarina,Vayne,Zilean,Gnar,Teemo,Akali,Yunara,Sion,0.0,0.0,0.42,0.44,296533.2,147415.6,0.0,0.0,0.4,0.5,0.0,0.18,0.0,-0.020000000000000018,149117.6
EUN1_3932219196,1,Irelia,MasterYi,Yone,MissFortune,Seraphine,Kayle,Shyvana,Orianna,Jinx,Nautilus,0.0,0.0,0.42,0.4,54414.6,511256.8,0.5,0.5,1.0,0.5666666666666667,0.5714285714285714,0.6276190476190475,0.0,0.019999999999999962,-456842.2
EUN1_3930636908,1,Zaahen,Kayn,Yone,Ashe,Twitch,Renekton,Zed,Vladimir,MissFortune,Zyra,0.0,0.0,0.5,0.42,982085.2,235072.6,1.0,1.0,1.0,0.3888888888888889,1.0,0.8777777777777779,0.0,0.08000000000000002,747012.6
EUN1_3931641412,0,Nasus,Kayn,Chogath,Twitch,Pyke,Ornn,Jax,Katarina,Caitlyn,Swain,0.0,0.0,0.48,0.54,55639.0,96837.4,0.0,0.3333333333333333,0.0,0.3333333333333333,0.25,0.18333333333333332,0.0,-0.06000000000000005,-41198.399999999994
EUN1_3929788907,0,Vayne,Jax,Veigar,Caitlyn,Janna,Yasuo,Talon,Yone,Kalista,Lux,0.0,0.0,0.42,0.36,108969.8,29172.4,0.6666666666666666,0.0,0.5,0.6666666666666666,0.0,0.3666666666666666,0.0,0.06,79797.4
EUN1_3930299996,0,Renekton,Nocturne,Morgana,Ashe,Milio,Garen,Diana,Veigar,Kaisa,Janna,0.0,0.0,0.38,0.44,110452.0,108025.0,0.0,0.3333333333333333,0.0,0.5555555555555556,0.0,0.17777777777777776,0.0,-0.06,2427.0
EUN1_3930214951,1,Mordekaiser,Diana,Malzahar,Yasuo,Blitzcrank,Yone,Talon,XinZhao,Ashe,Thresh,0.0,0.0,0.48,0.56,302178.0,122053.4,0.5,1.0,1.0,1.0,0.5,0.8,0.0,-0.08000000000000007,180124.6
EUN1_3930730533,0,Yorick,Rengar,Akali,Yunara,Mel,Chogath,Shyvana,Zed,Vayne,Zoe,0.0,0.0,0.46,0.48,91125.8,174239.6,0.0,0.0,0.3333333333333333,0.0,0.0,0.06666666666666667,0.0,-0.019999999999999962,-83113.8
EUN1_3931931906,0,Garen,Sylas,Yasuo,Smolder,Yuumi,Nasus,Vi,Akali,Aphelios,Thresh,0.0,0.0,0.4,0.52,181895.2,457740.6,0.3333333333333333,0.0,0.4444444444444444,0.5,0.5,0.3555555555555555,0.0,-0.12,-275845.39999999997
EUN1_3931168903,0,Irelia,Warwick,Yasuo,Tristana,Yuumi,Kayle,Kindred,Malzahar,Twitch,Neeko,0.0,0.0,0.7,0.46,38156.2,44413.4,0.5,0.0,0.0,0.5,0.0,0.2,0.0,0.23999999999999994,-6257.200000000004
EUN1_3930836012,1,Nasus,XinZhao,Malzahar,MissFortune,Zyra,Teemo,Warwick,Yone,Smolder,Maokai,0.0,0.0,0.56,0.38,280816.4,118929.6,0.6666666666666666,1.0,1.0,0.625,1.0,0.8583333333333332,0.0,0.18000000000000005,161886.80000000002
EUN1_3917390341,0,Volibear,DrMundo,LeeSin,Sivir,Brand,MasterYi,Nasus,Hwei,Aphelios,Shen,0.0,0.0,0.36,0.44,214868.8,517528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08000000000000002,-302659.2
EUN1_3913298306,1,Yorick,Warwick,Lux,Tristana,Leona,Aatrox,Nasus,Vex,Ezreal,Brand,0.0,0.0,0.42,0.46,404184.6,83831.6,1.0,1.0,1.0,0.2,0.75,0.79,0.0,-0.040000000000000036,320353.0
EUN1_3932217619,0,Yone,Zed,Veigar,MissFortune,Mel,Sett,Viego,Fizz,Yunara,Brand,0.0,0.0,0.42,0.5,124666.0,146594.4,0.14285714285714285,0.5,0.5454545454545454,0.42857142857142855,0.5,0.4233766233766234,0.0,-0.08000000000000002,-21928.399999999994
EUN1_3925747758,0,Sion,Viego,Yasuo,Jinx,Leona,FiddleSticks,Kayn,Sylas,Caitlyn,Sona,0.0,0.0,0.44,0.42,216688.0,85458.8,0.0,0.36363636363636365,0.5,0.5882352941176471,0.0,0.29037433155080217,0.0,0.020000000000000018,131229.2
EUN1_3932099588,0,Trundle,Jax,Lux,Smolder,Pantheon,Kayle,Malphite,Yasuo,MissFortune,Blitzcrank,0.0,0.0,0.54,0.46,71454.6,163362.2,0.0,0.0,0.4,0.2857142857142857,0.0,0.13714285714285715,0.0,0.08000000000000002,-91907.6
EUN1_3932060104,1,Teemo,Briar,Vladimir,Ashe,AurelionSol,Heimerdinger,Lillia,Mel,Akshan,Zyra,0.0,0.0,0.46,0.44,250603.2,49131.4,0.8,1.0,1.0,1.0,1.0,0.96,0.0,0.020000000000000018,201471.80000000002
EUN1_3926190180,0,Mordekaiser,Shen,Akali,Ezreal,Sona,Yorick,Briar,Lissandra,Tristana,Lux,0.0,0.0,0.44,0.52,88437.2,182836.8,0.3333333333333333,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,-0.08000000000000002,-94399.59999999999
EUN1_3921469642,1,Vayne,Amumu,Veigar,MissFortune,Velkoz,Mordekaiser,Zaahen,Talon,Ziggs,Seraphine,0.0,0.0,0.6,0.5,101394.6,239107.4,1.0,1.0,1.0,0.8,0.5,0.86,0.0,0.09999999999999998,-137712.8
EUN1_3931804694,0,Tryndamere,Sejuani,Yasuo,Caitlyn,Brand,Chogath,LeeSin,Leblanc,Kaisa,Maokai,0.0,0.0,0.46,0.38,88100.0,77452.0,0.0,0.0,0.0,0.25,0.0,0.05,0.0,0.08000000000000002,10648.0
EUN1_3928886309,0,Garen,Kayn,Ahri,Brand,Bard,Riven,MasterYi,Akali,Smolder,Sona,0.0,0.0,0.46,0.48,41891.8,124946.4,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.0,0.0,0.19047619047619047,0.0,-0.019999999999999962,-83054.59999999999
EUN1_3932124608,1,Urgot,Nocturne,Yasuo,MissFortune,Heimerdinger,Yone,Pantheon,Lissandra,Jinx,Lux,0.0,0.0,0.4,0.5,266035.2,72952.6,0.5,1.0,0.5,0.5666666666666667,1.0,0.7133333333333333,0.0,-0.09999999999999998,193082.6
EUN1_3932268273,0,Sett,Nunu,Akali,Jhin,Lux,Malphite,Amumu,Yone,Kaisa,Maokai,0.0,0.0,0.52,0.48,141879.2,186875.2,0.75,0.5,0.5,0.6,0.0,0.47000000000000003,0.0,0.040000000000000036,-44996.0
EUN1_3931297541,1,Mordekaiser,Kayn,Malzahar,Tristana,Mel,Gwen,Shyvana,Kayle,Caitlyn,Blitzcrank,0.0,0.0,0.52,0.58,61542.2,75597.4,0.5,0.4166666666666667,1.0,0.6666666666666666,1.0,0.7166666666666667,0.0,-0.05999999999999994,-14055.199999999997
EUN1_3930211337,0,Irelia,MasterYi,Ahri,MissFortune,Veigar,KSante,Jax,Yasuo,Smolder,Thresh,0.0,0.0,0.54,0.4,124937.6,142300.8,0.3333333333333333,0.0,0.36363636363636365,0.625,0.0,0.2643939393939394,0.0,0.14,-17363.199999999983
EUN1_3930982098,0,Garen,Volibear,Lux,Jinx,Seraphine,Jax,Evelynn,Veigar,Yunara,Blitzcrank,0.0,0.0,0.42,0.5,54705.8,117914.2,0.3333333333333333,0.0,0.5,0.5,0.25,0.31666666666666665,0.0,-0.08000000000000002,-63208.399999999994
EUN1_3931438136,0,Gnar,Vi,Ekko,Smolder,Malphite,Volibear,Camille,AurelionSol,Jhin,Brand,0.0,0.0,0.62,0.5,91683.4,81402.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,10280.799999999988
EUN1_3932091668,1,Sett,Jax,Veigar,Tristana,Mel,Illaoi,Viego,Fizz,MissFortune,Lux,0.0,0.0,0.4,0.5,13343.4,56566.4,1.0,0.42857142857142855,0.5454545454545454,0.4375,0.5714285714285714,0.596590909090909,0.0,-0.09999999999999998,-43223.0
EUN1_3932161007,1,Heimerdinger,Nocturne,Vex,KogMaw,Lux,Kayle,Zaahen,Yone,MissFortune,TahmKench,0.0,0.0,0.46,0.6,51855.8,236055.6,1.0,1.0,0.75,0.75,0.6666666666666666,0.8333333333333334,0.0,-0.13999999999999996,-184199.8
EUN1_3932170593,0,Nasus,Shyvana,Leona,Varus,Nautilus,Sett,Zaahen,Mel,Caitlyn,Morgana,0.0,0.0,0.48,0.44,103791.0,91281.0,0.5,0.0,0.0,0.16666666666666666,0.3333333333333333,0.2,0.0,0.03999999999999998,12510.0
EUN1_3930661317,1,Teemo,Viego,Xerath,Kindred,Lux,Garen,LeeSin,Malzahar,MissFortune,Seraphine,0.0,0.0,0.36,0.48,65305.4,262287.8,0.6666666666666666,1.0,0.5,1.0,0.5714285714285714,0.7476190476190476,0.0,-0.12,-196982.4
EUN1_3929458667,0,Singed,Kindred,Diana,Caitlyn,Milio,Garen,Shyvana,Irelia,Twitch,Sona,0.0,0.0,0.64,0.4467,66960.6,83925.8,0.0,0.0,0.0,0.5,0.0,0.1,0.0,0.19330000000000003,-16965.199999999997
EUN1_3924545131,0,Neeko,Volibear,Malzahar,MissFortune,Nami,Sett,Shyvana,Ahri,Samira,Nautilus,0.0,0.0,0.52,0.54,229272.0,130954.2,0.0,0.0,0.375,0.5,0.0,0.175,0.0,-0.020000000000000018,98317.8
EUN1_3921694717,0,Irelia,Khazix,Yasuo,Xayah,Rakan,Kled,Graves,Galio,MissFortune,Brand,0.0,0.0,0.44,0.54,464838.6,85637.2,0.0,0.0,0.4,0.2,0.0,0.12000000000000002,0.0,-0.10000000000000003,379201.39999999997
EUN1_3922873123,0,Darius,Malphite,Pantheon,Samira,Morgana,Lissandra,Volibear,Kassadin,Jinx,Lux,0.0,0.0,0.52,0.42,99678.2,317328.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.52,0.304,0.0,0.10000000000000003,-217649.8
EUN1_3912092933,0,Urgot,Kayn,Aurora,Jhin,Lux,Singed,Evelynn,Naafiri,Jinx,Pyke,0.0,0.0,0.44,0.34,302150.8,373364.8,0.0,0.5,0.0,0.3,0.42857142857142855,0.24571428571428572,0.0,0.09999999999999998,-71214.0
EUN1_3931216805,1,Renekton,Jax,Veigar,Corki,Swain,Illaoi,Shaco,Yasuo,Smolder,Rakan,0.0,0.0,0.4,0.48,141494.2,154680.0,0.5,1.0,0.4444444444444444,1.0,1.0,0.788888888888889,0.0,-0.07999999999999996,-13185.799999999988
EUN1_3931882798,0,TahmKench,Nocturne,Leblanc,Caitlyn,Swain,Yone,Hecarim,Aurora,Ashe,Lux,0.0,0.0,0.42,0.36,110372.8,244076.0,0.0,0.0,0.0,0.6875,0.5,0.2375,0.0,0.06,-133703.2
EUN1_3929470026,0,Mordekaiser,MasterYi,Lux,Ziggs,Seraphine,Zaahen,Viego,Yone,Neeko,Zyra,0.0,0.0,0.4,0.54,64111.4,80227.4,0.3333333333333333,0.2857142857142857,0.0,0.0,0.0,0.12380952380952381,0.0,-0.14,-16115.999999999993
EUN1_3931738992,0,Renekton,MasterYi,Veigar,Vayne,Morgana,Gwen,Viego,Xerath,Aphelios,Lux,0.0,0.0,0.42,0.4,96034.4,78692.4,0.0,0.2857142857142857,0.5,0.0,0.52,0.2611428571428571,0.0,0.019999999999999962,17342.0
EUN1_3930391526,0,Teemo,Shaco,Akali,MissFortune,Mel,Sion,Kindred,Yasuo,Jinx,Lux,0.0,0.0,0.56,0.58,312218.8,634330.2,0.0,0.0,0.5,0.5666666666666667,0.5714285714285714,0.3276190476190476,0.0,-0.019999999999999907,-322111.39999999997
EUN1_3930908291,1,Yasuo,Evelynn,Ekko,Aphelios,Lulu,Jayce,Graves,Xerath,Jhin,Rell,0.0,0.0,0.64,0.36,70359.2,28538.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.8666666666666668,0.0,0.28,41821.2
EUN1_3931027843,0,Vayne,Volibear,Azir,MissFortune,Shen,Teemo,Garen,Tryndamere,Nilah,Neeko,0.0,0.0,0.54,0.4,144457.8,209623.8,0.5,0.0,0.0,0.14285714285714285,0.0,0.12857142857142856,0.0,0.14,-65166.0
EUN1_3931739646,1,Teemo,Nocturne,Jhin,MissFortune,Alistar,Yorick,Jax,Akshan,Lucian,Seraphine,0.0,0.0,0.54,0.58,91555.2,50517.2,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666667,0.0,-0.039999999999999925,41038.0
EUN1_3931504348,0,Yasuo,Warwick,Galio,Jinx,Braum,Ornn,Jax,Mel,Ashe,Senna,0.0,0.0,0.56,0.4933,175260.8,97349.0,0.0,0.4,0.0,0.42857142857142855,0.0,0.1657142857142857,0.0,0.06670000000000004,77911.79999999999
EUN1_3927861316,1,Tryndamere,Trundle,Vladimir,Jinx,Janna,Garen,Diana,Qiyana,Tristana,Soraka,0.0,0.0,0.34,0.46,98500.4,266159.4,1.0,1.0,1.0,0.3333333333333333,1.0,0.8666666666666668,0.0,-0.12,-167659.00000000003
EUN1_3920377370,1,Malphite,Nunu,Irelia,Smolder,Morgana,Sett,Jax,Syndra,Kaisa,Sona,0.0,0.0,0.36,0.46,136769.4,101707.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.9333333333333332,0.0,-0.10000000000000003,35062.399999999994
EUN1_3916903037,1,Sett,Khazix,Yasuo,MissFortune,Mel,Mordekaiser,Rengar,Diana,Caitlyn,Lux,0.0,0.0,0.48,0.52,292373.4,118564.8,1.0,1.0,0.4,0.6216216216216216,0.5714285714285714,0.7186100386100385,0.0,-0.040000000000000036,173808.60000000003
EUN1_3930402119,0,Yone,Sejuani,Aurora,MissFortune,Mel,Nasus,Mordekaiser,Yasuo,Tristana,Lux,0.0,0.0,0.42,0.48,43375.8,313945.4,0.75,0.0,0.0,0.36363636363636365,0.5714285714285714,0.33701298701298704,0.0,-0.06,-270569.60000000003
EUN1_3930189160,0,Olaf,Nocturne,Yasuo,MissFortune,Morgana,Ornn,Malphite,Yone,Varus,Velkoz,0.0,0.0,0.52,0.54,175007.8,28654.0,0.0,0.0,0.5,0.5555555555555556,0.0,0.2111111111111111,0.0,-0.020000000000000018,146353.8
EUN1_3931161702,0,Sett,DrMundo,Diana,Samira,Lux,Olaf,XinZhao,Akshan,MissFortune,Warwick,0.0,0.0,0.52,0.36,135279.8,62417.4,0.5,0.0,0.0,0.14285714285714285,0.0,0.12857142857142856,0.0,0.16000000000000003,72862.4
EUN1_3913064449,0,Trundle,Viego,Viktor,Twitch,Mel,Renekton,MasterYi,Kassadin,Vayne,Brand,0.0,0.0,0.44,0.52,57634.2,84222.6,0.0,0.25,0.0,0.0,0.5,0.15,0.0,-0.08000000000000002,-26588.40000000001
EUN1_3931097724,0,Varus,Warwick,Vex,Samira,Pantheon,Urgot,MasterYi,Morgana,Caitlyn,Milio,0.0,0.0,0.6,0.44,37712.8,221519.4,0.0,0.5,0.0,0.4666666666666667,0.0,0.19333333333333333,0.0,0.15999999999999998,-183806.59999999998
EUN1_3931401994,0,Kayle,Warwick,Shen,MissFortune,Mel,Yorick,Volibear,Vladimir,Sivir,Seraphine,0.0,0.0,0.34,0.44,68593.0,202993.4,0.0,0.0,0.0,0.6666666666666666,0.625,0.2583333333333333,0.0,-0.09999999999999998,-134400.4
EUN1_3923438225,0,Renekton,Hecarim,Zed,Ashe,Seraphine,Sett,Chogath,Veigar,Ezreal,Velkoz,0.0,0.0,0.46,0.4,60274.8,99882.4,0.25,0.0,0.4,0.5,0.0,0.22999999999999998,0.0,0.06,-39607.59999999999
EUN1_3932198911,1,Anivia,Kayn,Yone,Brand,Tristana,Ambessa,Ivern,Naafiri,Caitlyn,Morgana,0.0,0.0,0.5,0.44,36483.0,32608.4,1.0,1.0,0.42857142857142855,1.0,1.0,0.8857142857142858,0.0,0.06,3874.5999999999985
EUN1_3905744544,1,Tryndamere,Belveth,Yasuo,MissFortune,Lux,Darius,Aatrox,Ahri,Jinx,Nami,0.0,0.0,0.44,0.36,178728.6,52591.0,1.0,1.0,0.9,0.5666666666666667,0.75,0.8433333333333334,0.0,0.08000000000000002,126137.6
EUN1_3931623090,1,Jax,MasterYi,Malzahar,Mel,Zyra,Senna,MonkeyKing,Veigar,Ezreal,Nautilus,0.0,0.0,0.52,0.5,140343.8,164334.8,1.0,1.0,0.5714285714285714,1.0,0.6666666666666666,0.8476190476190476,0.0,0.020000000000000018,-23991.0
EUN1_3924593169,1,Trundle,Viego,Ahri,MissFortune,Mel,Urgot,Briar,Katarina,Jax,Maokai,0.0,0.0,0.36,0.4,132990.4,124691.0,0.5,0.75,1.0,1.0,0.5,0.75,0.0,-0.040000000000000036,8299.399999999994
EUN1_3932032965,0,Teemo,Shyvana,Malzahar,Samira,Lux,Tryndamere,MonkeyKing,Qiyana,Nilah,Blitzcrank,0.0,0.0,0.42,0.48,51291.2,71998.4,0.0,0.0,0.0,0.0,0.25,0.05,0.0,-0.06,-20707.199999999997
